002  01773 |Loss: 2.079 | Acc: 19.375% 
002  01774 |Loss: 2.079 | Acc: 19.416% 
002  01775 |Loss: 2.078 | Acc: 19.487% 
002  01776 |Loss: 2.077 | Acc: 19.484% 
002  01777 |Loss: 2.078 | Acc: 19.466% 
002  01778 |Loss: 2.078 | Acc: 19.419% 
002  01779 |Loss: 2.077 | Acc: 19.488% 
002  01780 |Loss: 2.077 | Acc: 19.499% 
002  01781 |Loss: 2.077 | Acc: 19.524% 
002  01782 |Loss: 2.077 | Acc: 19.549% 
002  01783 |Loss: 2.077 | Acc: 19.545% 
002  01784 |Loss: 2.076 | Acc: 19.556% 
002  01785 |Loss: 2.077 | Acc: 19.524% 
002  01786 |Loss: 2.076 | Acc: 19.549% 
002  01787 |Loss: 2.075 | Acc: 19.629% 
002  01788 |Loss: 2.074 | Acc: 19.625% 
002  01789 |Loss: 2.075 | Acc: 19.621% 
002  01790 |Loss: 2.075 | Acc: 19.590% 
002  01791 |Loss: 2.074 | Acc: 19.600% 
002  01792 |Loss: 2.074 | Acc: 19.637% 
002  01793 |Loss: 2.074 | Acc: 19.647% 
002  01794 |Loss: 2.075 | Acc: 19.656% 
002  01795 |Loss: 2.074 | Acc: 19.706% 
002  01796 |Loss: 2.073 | Acc: 19.662% 
002  01797 |Loss: 2.073 | Acc: 19.698% 
002  01798 |Loss: 2.072 | Acc: 19.721% 
002  01799 |Loss: 2.071 | Acc: 19.743% 
002  01800 |Loss: 2.070 | Acc: 19.778% 
002  01801 |Loss: 2.070 | Acc: 19.787% 
002  01802 |Loss: 2.071 | Acc: 19.757% 
002  01803 |Loss: 2.071 | Acc: 19.779% 
002  01804 |Loss: 2.071 | Acc: 19.774% 
002  01805 |Loss: 2.072 | Acc: 19.744% 
002  01806 |Loss: 2.071 | Acc: 19.817% 
002  01807 |Loss: 2.071 | Acc: 19.800% 
002  01808 |Loss: 2.070 | Acc: 19.796% 
002  01809 |Loss: 2.070 | Acc: 19.766% 
002  01810 |Loss: 2.069 | Acc: 19.787% 
002  01811 |Loss: 2.068 | Acc: 19.821% 
002  01812 |Loss: 2.069 | Acc: 19.779% 
002  01813 |Loss: 2.070 | Acc: 19.775% 
002  01814 |Loss: 2.070 | Acc: 19.796% 
002  01815 |Loss: 2.071 | Acc: 19.767% 
002  01816 |Loss: 2.072 | Acc: 19.763% 
002  01817 |Loss: 2.072 | Acc: 19.783% 
002  01818 |Loss: 2.072 | Acc: 19.767% 
002  01819 |Loss: 2.072 | Acc: 19.800% 
002  01820 |Loss: 2.072 | Acc: 19.796% 
002  01821 |Loss: 2.072 | Acc: 19.816% 
002  01822 |Loss: 2.072 | Acc: 19.812% 
002  01823 |Loss: 2.071 | Acc: 19.796% 
002  01824 |Loss: 2.071 | Acc: 19.840% 
002  01825 |Loss: 2.071 | Acc: 19.859% 
002  01826 |Loss: 2.071 | Acc: 19.879% 
002  01827 |Loss: 2.071 | Acc: 19.910% 
002  01828 |Loss: 2.070 | Acc: 19.941% 
002  01829 |Loss: 2.069 | Acc: 19.937% 
002  01830 |Loss: 2.069 | Acc: 19.944% 
002  01831 |Loss: 2.068 | Acc: 19.986% 
002  01832 |Loss: 2.069 | Acc: 19.958% 
002  01833 |Loss: 2.069 | Acc: 19.965% 
002  01834 |Loss: 2.068 | Acc: 19.995% 
002  01835 |Loss: 2.067 | Acc: 20.025% 
002  01836 |Loss: 2.067 | Acc: 20.021% 
002  01837 |Loss: 2.066 | Acc: 20.096% 
002  01838 |Loss: 2.066 | Acc: 20.114% 
002  01839 |Loss: 2.066 | Acc: 20.131% 
002  01840 |Loss: 2.066 | Acc: 20.115% 
002  01841 |Loss: 2.066 | Acc: 20.065% 
002  01842 |Loss: 2.066 | Acc: 20.060% 
002  01843 |Loss: 2.067 | Acc: 20.067% 
002  01844 |Loss: 2.066 | Acc: 20.096% 
002  01845 |Loss: 2.067 | Acc: 20.091% 
002  01846 |Loss: 2.067 | Acc: 20.086% 
002  01847 |Loss: 2.067 | Acc: 20.070% 
002  01848 |Loss: 2.067 | Acc: 20.044% 
002  01849 |Loss: 2.067 | Acc: 20.028% 
002  01850 |Loss: 2.066 | Acc: 20.068% 
002  01851 |Loss: 2.066 | Acc: 20.063% 
002  01852 |Loss: 2.066 | Acc: 20.058% 
002  01853 |Loss: 2.067 | Acc: 20.032% 
002  01854 |Loss: 2.067 | Acc: 19.985% 
002  01855 |Loss: 2.067 | Acc: 19.981% 
002  01856 |Loss: 2.067 | Acc: 19.987% 
002  01857 |Loss: 2.067 | Acc: 19.994% 
002  01858 |Loss: 2.068 | Acc: 19.979% 
002  01859 |Loss: 2.068 | Acc: 20.006% 
002  01860 |Loss: 2.067 | Acc: 20.002% 
002  01861 |Loss: 2.067 | Acc: 19.998% 
002  01862 |Loss: 2.066 | Acc: 19.994% 
002  01863 |Loss: 2.066 | Acc: 20.042% 
002  01864 |Loss: 2.065 | Acc: 20.058% 
002  01865 |Loss: 2.065 | Acc: 20.085% 
002  01866 |Loss: 2.064 | Acc: 20.070% 
002  01867 |Loss: 2.064 | Acc: 20.076% 
002  01868 |Loss: 2.065 | Acc: 20.051% 
002  01869 |Loss: 2.065 | Acc: 20.078% 
002  01870 |Loss: 2.065 | Acc: 20.053% 
002  01871 |Loss: 2.065 | Acc: 20.039% 
002  01872 |Loss: 2.065 | Acc: 20.055% 
002  01873 |Loss: 2.065 | Acc: 20.050% 
002  01874 |Loss: 2.065 | Acc: 20.046% 
002  01875 |Loss: 2.064 | Acc: 20.042% 
002  01876 |Loss: 2.064 | Acc: 20.028% 
002  01877 |Loss: 2.064 | Acc: 20.044% 
002  01878 |Loss: 2.063 | Acc: 20.040% 
002  01879 |Loss: 2.063 | Acc: 20.026% 
002  01880 |Loss: 2.063 | Acc: 20.032% 
002  01881 |Loss: 2.063 | Acc: 20.047% 
002  01882 |Loss: 2.063 | Acc: 20.043% 
002  01883 |Loss: 2.062 | Acc: 20.049% 
002  01884 |Loss: 2.062 | Acc: 20.074% 
002  01885 |Loss: 2.062 | Acc: 20.080% 
002  01886 |Loss: 2.062 | Acc: 20.066% 
002  01887 |Loss: 2.062 | Acc: 20.042% 
002  01888 |Loss: 2.061 | Acc: 20.087% 
002  01889 |Loss: 2.061 | Acc: 20.111% 
002  01890 |Loss: 2.060 | Acc: 20.107% 
002  01891 |Loss: 2.060 | Acc: 20.084% 
002  01892 |Loss: 2.060 | Acc: 20.061% 
002  01893 |Loss: 2.059 | Acc: 20.085% 
002  01894 |Loss: 2.059 | Acc: 20.100% 
002  01895 |Loss: 2.058 | Acc: 20.134% 
002  01896 |Loss: 2.058 | Acc: 20.148% 
002  01897 |Loss: 2.057 | Acc: 20.144% 
002  01898 |Loss: 2.057 | Acc: 20.103% 
002  01899 |Loss: 2.056 | Acc: 20.099% 
002  01900 |Loss: 2.056 | Acc: 20.085% 
002  01901 |Loss: 2.056 | Acc: 20.118% 
002  01902 |Loss: 2.056 | Acc: 20.114% 
002  01903 |Loss: 2.055 | Acc: 20.147% 
002  01904 |Loss: 2.056 | Acc: 20.143% 
002  01905 |Loss: 2.056 | Acc: 20.139% 
002  01906 |Loss: 2.055 | Acc: 20.190% 
002  01907 |Loss: 2.055 | Acc: 20.185% 
002  01908 |Loss: 2.054 | Acc: 20.181% 
002  01909 |Loss: 2.054 | Acc: 20.168% 
002  01910 |Loss: 2.055 | Acc: 20.164% 
002  01911 |Loss: 2.054 | Acc: 20.178% 
002  01912 |Loss: 2.054 | Acc: 20.174% 
002  01913 |Loss: 2.054 | Acc: 20.188% 
002  01914 |Loss: 2.054 | Acc: 20.201% 
002  01915 |Loss: 2.053 | Acc: 20.206% 
002  01916 |Loss: 2.054 | Acc: 20.193% 
002  01917 |Loss: 2.053 | Acc: 20.207% 
002  01918 |Loss: 2.054 | Acc: 20.185% 
002  01919 |Loss: 2.054 | Acc: 20.172% 
002  01920 |Loss: 2.055 | Acc: 20.168% 
002  01921 |Loss: 2.055 | Acc: 20.155% 
002  01922 |Loss: 2.055 | Acc: 20.151% 
002  01923 |Loss: 2.055 | Acc: 20.156% 
002  01924 |Loss: 2.055 | Acc: 20.170% 
002  01925 |Loss: 2.055 | Acc: 20.183% 
002  01926 |Loss: 2.054 | Acc: 20.196% 
002  01927 |Loss: 2.054 | Acc: 20.218% 
002  01928 |Loss: 2.054 | Acc: 20.223% 
002  01929 |Loss: 2.053 | Acc: 20.261% 
002  01930 |Loss: 2.053 | Acc: 20.232% 
002  01931 |Loss: 2.054 | Acc: 20.211% 
002  01932 |Loss: 2.053 | Acc: 20.207% 
002  01933 |Loss: 2.053 | Acc: 20.211% 
002  01934 |Loss: 2.052 | Acc: 20.241% 
002  01935 |Loss: 2.053 | Acc: 20.228% 
002  01936 |Loss: 2.052 | Acc: 20.225% 
002  01937 |Loss: 2.051 | Acc: 20.279% 
002  01938 |Loss: 2.051 | Acc: 20.267% 
002  01939 |Loss: 2.051 | Acc: 20.263% 
002  01940 |Loss: 2.051 | Acc: 20.259% 
002  01941 |Loss: 2.051 | Acc: 20.255% 
002  01942 |Loss: 2.051 | Acc: 20.284% 
002  01943 |Loss: 2.050 | Acc: 20.296% 
002  01944 |Loss: 2.050 | Acc: 20.292% 
002  01945 |Loss: 2.050 | Acc: 20.280% 
002  01946 |Loss: 2.050 | Acc: 20.276% 
002  01947 |Loss: 2.050 | Acc: 20.264% 
002  01948 |Loss: 2.050 | Acc: 20.252% 
002  01949 |Loss: 2.050 | Acc: 20.240% 
002  01950 |Loss: 2.050 | Acc: 20.228% 
002  01951 |Loss: 2.050 | Acc: 20.240% 
002  01952 |Loss: 2.050 | Acc: 20.244% 
002  01953 |Loss: 2.050 | Acc: 20.240% 
002  01954 |Loss: 2.049 | Acc: 20.277% 
002  01955 |Loss: 2.049 | Acc: 20.273% 
002  01956 |Loss: 2.048 | Acc: 20.301% 
002  01957 |Loss: 2.048 | Acc: 20.289% 
002  01958 |Loss: 2.048 | Acc: 20.340% 
002  01959 |Loss: 2.048 | Acc: 20.328% 
002  01960 |Loss: 2.048 | Acc: 20.340% 
002  01961 |Loss: 2.048 | Acc: 20.367% 
002  01962 |Loss: 2.047 | Acc: 20.379% 
002  01963 |Loss: 2.047 | Acc: 20.375% 
002  01964 |Loss: 2.047 | Acc: 20.394% 
002  01965 |Loss: 2.046 | Acc: 20.414% 
002  01966 |Loss: 2.046 | Acc: 20.471% 
002  01967 |Loss: 2.046 | Acc: 20.459% 
002  01968 |Loss: 2.046 | Acc: 20.486% 
002  01969 |Loss: 2.046 | Acc: 20.474% 
002  01970 |Loss: 2.046 | Acc: 20.501% 
002  01971 |Loss: 2.046 | Acc: 20.519% 
002  01972 |Loss: 2.045 | Acc: 20.492% 
002  01973 |Loss: 2.045 | Acc: 20.503% 
002  01974 |Loss: 2.045 | Acc: 20.499% 
002  01975 |Loss: 2.044 | Acc: 20.555% 
002  01976 |Loss: 2.044 | Acc: 20.604% 
002  01977 |Loss: 2.044 | Acc: 20.592% 
002  01978 |Loss: 2.044 | Acc: 20.580% 
002  01979 |Loss: 2.044 | Acc: 20.560% 
002  01980 |Loss: 2.045 | Acc: 20.586% 
002  01981 |Loss: 2.044 | Acc: 20.582% 
002  01982 |Loss: 2.044 | Acc: 20.600% 
002  01983 |Loss: 2.044 | Acc: 20.610% 
002  01984 |Loss: 2.044 | Acc: 20.583% 
002  01985 |Loss: 2.044 | Acc: 20.624% 
002  01986 |Loss: 2.043 | Acc: 20.671% 
002  01987 |Loss: 2.043 | Acc: 20.703% 
002  01988 |Loss: 2.042 | Acc: 20.721% 
002  01989 |Loss: 2.043 | Acc: 20.716% 
002  01990 |Loss: 2.043 | Acc: 20.711% 
002  01991 |Loss: 2.043 | Acc: 20.729% 
002  01992 |Loss: 2.042 | Acc: 20.739% 
002  01993 |Loss: 2.042 | Acc: 20.763% 
002  01994 |Loss: 2.042 | Acc: 20.802% 
002  01995 |Loss: 2.042 | Acc: 20.812% 
002  01996 |Loss: 2.042 | Acc: 20.821% 
002  01997 |Loss: 2.042 | Acc: 20.817% 
002  01998 |Loss: 2.042 | Acc: 20.812% 
002  01999 |Loss: 2.042 | Acc: 20.800% 
002  02000 |Loss: 2.042 | Acc: 20.788% 
002  02001 |Loss: 2.042 | Acc: 20.805% 
002  02002 |Loss: 2.042 | Acc: 20.821% 
002  02003 |Loss: 2.042 | Acc: 20.845% 
002  02004 |Loss: 2.042 | Acc: 20.848% 
002  02005 |Loss: 2.041 | Acc: 20.878% 
002  02006 |Loss: 2.041 | Acc: 20.866% 
002  02007 |Loss: 2.041 | Acc: 20.869% 
002  02008 |Loss: 2.041 | Acc: 20.857% 
002  02009 |Loss: 2.041 | Acc: 20.838% 
002  02010 |Loss: 2.041 | Acc: 20.861% 
002  02011 |Loss: 2.042 | Acc: 20.836% 
002  02012 |Loss: 2.042 | Acc: 20.838% 
002  02013 |Loss: 2.042 | Acc: 20.812% 
002  02014 |Loss: 2.042 | Acc: 20.787% 
002  02015 |Loss: 2.041 | Acc: 20.824% 
002  02016 |Loss: 2.041 | Acc: 20.806% 
002  02017 |Loss: 2.041 | Acc: 20.808% 
002  02018 |Loss: 2.040 | Acc: 20.824% 
002  02019 |Loss: 2.040 | Acc: 20.806% 
002  02020 |Loss: 2.040 | Acc: 20.801% 
002  02021 |Loss: 2.040 | Acc: 20.831% 
002  02022 |Loss: 2.040 | Acc: 20.840% 
002  02023 |Loss: 2.039 | Acc: 20.842% 
002  02024 |Loss: 2.039 | Acc: 20.851% 
002  02025 |Loss: 2.039 | Acc: 20.847% 
002  02026 |Loss: 2.039 | Acc: 20.836% 
002  02027 |Loss: 2.039 | Acc: 20.824% 
002  02028 |Loss: 2.039 | Acc: 20.813% 
002  02029 |Loss: 2.039 | Acc: 20.795% 
002  02030 |Loss: 2.039 | Acc: 20.771% 
002  02031 |Loss: 2.040 | Acc: 20.787% 
002  02032 |Loss: 2.040 | Acc: 20.789% 
002  02033 |Loss: 2.040 | Acc: 20.805% 
002  02034 |Loss: 2.040 | Acc: 20.780% 
002  02035 |Loss: 2.040 | Acc: 20.802% 
002  02036 |Loss: 2.040 | Acc: 20.791% 
002  02037 |Loss: 2.040 | Acc: 20.787% 
002  02038 |Loss: 2.040 | Acc: 20.796% 
002  02039 |Loss: 2.040 | Acc: 20.798% 
002  02040 |Loss: 2.040 | Acc: 20.801% 
002  02041 |Loss: 2.039 | Acc: 20.803% 
002  02042 |Loss: 2.039 | Acc: 20.812% 
002  02043 |Loss: 2.039 | Acc: 20.807% 
002  02044 |Loss: 2.039 | Acc: 20.835% 
002  02045 |Loss: 2.040 | Acc: 20.818% 
002  02046 |Loss: 2.040 | Acc: 20.827% 
002  02047 |Loss: 2.040 | Acc: 20.810% 
002  02048 |Loss: 2.039 | Acc: 20.799% 
002  02049 |Loss: 2.039 | Acc: 20.814% 
002  02050 |Loss: 2.039 | Acc: 20.823% 
002  02051 |Loss: 2.039 | Acc: 20.825% 
002  02052 |Loss: 2.039 | Acc: 20.846% 
002  02053 |Loss: 2.039 | Acc: 20.829% 
002  02054 |Loss: 2.039 | Acc: 20.857% 
002  02055 |Loss: 2.038 | Acc: 20.871% 
002  02056 |Loss: 2.039 | Acc: 20.854% 
002  02057 |Loss: 2.038 | Acc: 20.876% 
002  02058 |Loss: 2.038 | Acc: 20.909% 
002  02059 |Loss: 2.038 | Acc: 20.943% 
002  02060 |Loss: 2.037 | Acc: 20.938% 
002  02061 |Loss: 2.037 | Acc: 20.934% 
002  02062 |Loss: 2.037 | Acc: 20.929% 
002  02063 |Loss: 2.038 | Acc: 20.944% 
002  02064 |Loss: 2.037 | Acc: 20.946% 
002  02065 |Loss: 2.038 | Acc: 20.935% 
002  02066 |Loss: 2.038 | Acc: 20.918% 
002  02067 |Loss: 2.039 | Acc: 20.902% 
002  02068 |Loss: 2.038 | Acc: 20.897% 
002  02069 |Loss: 2.039 | Acc: 20.881% 
002  02070 |Loss: 2.039 | Acc: 20.895% 
002  02071 |Loss: 2.038 | Acc: 20.897% 
002  02072 |Loss: 2.038 | Acc: 20.862% 
002  02073 |Loss: 2.038 | Acc: 20.858% 
002  02074 |Loss: 2.038 | Acc: 20.872% 
002  02075 |Loss: 2.038 | Acc: 20.880% 
002  02076 |Loss: 2.037 | Acc: 20.913% 
002  02077 |Loss: 2.037 | Acc: 20.927% 
002  02078 |Loss: 2.037 | Acc: 20.953% 
002  02079 |Loss: 2.037 | Acc: 20.954% 
002  02080 |Loss: 2.037 | Acc: 20.968% 
002  02081 |Loss: 2.037 | Acc: 20.982% 
002  02082 |Loss: 2.037 | Acc: 20.978% 
002  02083 |Loss: 2.038 | Acc: 20.986% 
002  02084 |Loss: 2.038 | Acc: 20.987% 
002  02085 |Loss: 2.037 | Acc: 21.001% 
002  02086 |Loss: 2.037 | Acc: 21.003% 
002  02087 |Loss: 2.037 | Acc: 21.016% 
002  02088 |Loss: 2.037 | Acc: 21.012% 
002  02089 |Loss: 2.037 | Acc: 21.008% 
002  02090 |Loss: 2.037 | Acc: 21.027% 
002  02091 |Loss: 2.037 | Acc: 21.029% 
002  02092 |Loss: 2.037 | Acc: 21.013% 
002  02093 |Loss: 2.037 | Acc: 21.014% 
002  02094 |Loss: 2.037 | Acc: 21.004% 
002  02095 |Loss: 2.037 | Acc: 20.982% 
002  02096 |Loss: 2.037 | Acc: 20.978% 
002  02097 |Loss: 2.037 | Acc: 20.985% 
002  02098 |Loss: 2.037 | Acc: 20.987% 
002  02099 |Loss: 2.037 | Acc: 20.977% 
002  02100 |Loss: 2.037 | Acc: 20.996% 
002  02101 |Loss: 2.036 | Acc: 21.010% 
002  02102 |Loss: 2.036 | Acc: 21.000% 
002  02103 |Loss: 2.036 | Acc: 21.001% 
002  02104 |Loss: 2.036 | Acc: 21.003% 
002  02105 |Loss: 2.036 | Acc: 20.993% 
002  02106 |Loss: 2.036 | Acc: 20.966% 
002  02107 |Loss: 2.036 | Acc: 20.973% 
002  02108 |Loss: 2.036 | Acc: 20.952% 
002  02109 |Loss: 2.036 | Acc: 20.936% 
002  02110 |Loss: 2.036 | Acc: 20.944% 
002  02111 |Loss: 2.036 | Acc: 20.945% 
002  02112 |Loss: 2.035 | Acc: 20.964% 
002  02113 |Loss: 2.035 | Acc: 20.938% 
002  02114 |Loss: 2.035 | Acc: 20.934% 
002  02115 |Loss: 2.035 | Acc: 20.935% 
002  02116 |Loss: 2.035 | Acc: 20.960% 
002  02117 |Loss: 2.035 | Acc: 20.961% 
002  02118 |Loss: 2.035 | Acc: 20.957% 
002  02119 |Loss: 2.035 | Acc: 20.964% 
002  02120 |Loss: 2.034 | Acc: 20.966% 
002  02121 |Loss: 2.034 | Acc: 20.973% 
002  02122 |Loss: 2.034 | Acc: 20.981% 
002  02123 |Loss: 2.034 | Acc: 20.993% 
002  02124 |Loss: 2.033 | Acc: 21.006% 
002  02125 |Loss: 2.033 | Acc: 21.013% 
002  02126 |Loss: 2.033 | Acc: 21.042% 
002  02127 |Loss: 2.033 | Acc: 21.033% 
002  02128 |Loss: 2.033 | Acc: 21.045% 
002  02129 |Loss: 2.033 | Acc: 21.036% 
002  02130 |Loss: 2.033 | Acc: 21.032% 
002  02131 |Loss: 2.033 | Acc: 21.022% 
002  02132 |Loss: 2.033 | Acc: 21.007% 
002  02133 |Loss: 2.034 | Acc: 20.987% 
002  02134 |Loss: 2.033 | Acc: 20.994% 
002  02135 |Loss: 2.034 | Acc: 20.990% 
002  02136 |Loss: 2.033 | Acc: 20.991% 
002  02137 |Loss: 2.034 | Acc: 20.971% 
002  02138 |Loss: 2.034 | Acc: 20.957% 
002  02139 |Loss: 2.034 | Acc: 20.958% 
002  02140 |Loss: 2.034 | Acc: 20.954% 
002  02141 |Loss: 2.033 | Acc: 20.972% 
002  02142 |Loss: 2.033 | Acc: 21.011% 
002  02143 |Loss: 2.033 | Acc: 20.991% 
002  02144 |Loss: 2.033 | Acc: 21.009% 
002  02145 |Loss: 2.033 | Acc: 21.032% 
002  02146 |Loss: 2.032 | Acc: 21.023% 
002  02147 |Loss: 2.032 | Acc: 21.019% 
002  02148 |Loss: 2.032 | Acc: 21.015% 
002  02149 |Loss: 2.033 | Acc: 21.006% 
002  02150 |Loss: 2.033 | Acc: 21.013% 
002  02151 |Loss: 2.033 | Acc: 21.003% 
002  02152 |Loss: 2.032 | Acc: 21.005% 
002  02153 |Loss: 2.032 | Acc: 21.006% 
002  02154 |Loss: 2.032 | Acc: 21.003% 
002  02155 |Loss: 2.032 | Acc: 20.999% 
002  02156 |Loss: 2.032 | Acc: 21.005% 
002  02157 |Loss: 2.032 | Acc: 21.028% 
002  02158 |Loss: 2.031 | Acc: 21.019% 
002  02159 |Loss: 2.032 | Acc: 21.005% 
002  02160 |Loss: 2.032 | Acc: 20.996% 
002  02161 |Loss: 2.031 | Acc: 21.008% 
002  02162 |Loss: 2.032 | Acc: 21.009% 
002  02163 |Loss: 2.032 | Acc: 20.995% 
002  02164 |Loss: 2.032 | Acc: 21.012% 
002  02165 |Loss: 2.032 | Acc: 21.018% 
002  02166 |Loss: 2.031 | Acc: 21.004% 
002  02167 |Loss: 2.031 | Acc: 21.006% 
002  02168 |Loss: 2.031 | Acc: 21.028% 
002  02169 |Loss: 2.031 | Acc: 21.045% 
002  02170 |Loss: 2.031 | Acc: 21.056% 
002  02171 |Loss: 2.030 | Acc: 21.063% 
002  02172 |Loss: 2.030 | Acc: 21.069% 
002  02173 |Loss: 2.030 | Acc: 21.066% 
002  02174 |Loss: 2.030 | Acc: 21.082% 
002  02175 |Loss: 2.030 | Acc: 21.109% 
002  02176 |Loss: 2.029 | Acc: 21.126% 
002  02177 |Loss: 2.029 | Acc: 21.132% 
002  02178 |Loss: 2.029 | Acc: 21.128% 
002  02179 |Loss: 2.029 | Acc: 21.134% 
002  02180 |Loss: 2.028 | Acc: 21.136% 
002  02181 |Loss: 2.028 | Acc: 21.157% 
002  02182 |Loss: 2.029 | Acc: 21.138% 
002  02183 |Loss: 2.028 | Acc: 21.139% 
002  02184 |Loss: 2.028 | Acc: 21.165% 
002  02185 |Loss: 2.028 | Acc: 21.172% 
002  02186 |Loss: 2.028 | Acc: 21.153% 
002  02187 |Loss: 2.028 | Acc: 21.159% 
002  02188 |Loss: 2.028 | Acc: 21.160% 
002  02189 |Loss: 2.027 | Acc: 21.161% 
002  02190 |Loss: 2.027 | Acc: 21.177% 
002  02191 |Loss: 2.027 | Acc: 21.173% 
002  02192 |Loss: 2.027 | Acc: 21.184% 
002  02193 |Loss: 2.027 | Acc: 21.186% 
002  02194 |Loss: 2.027 | Acc: 21.187% 
002  02195 |Loss: 2.027 | Acc: 21.183% 
002  02196 |Loss: 2.028 | Acc: 21.174% 
002  02197 |Loss: 2.028 | Acc: 21.165% 
002  02198 |Loss: 2.027 | Acc: 21.191% 
002  02199 |Loss: 2.027 | Acc: 21.187% 
002  02200 |Loss: 2.028 | Acc: 21.188% 
002  02201 |Loss: 2.028 | Acc: 21.189% 
002  02202 |Loss: 2.027 | Acc: 21.200% 
002  02203 |Loss: 2.027 | Acc: 21.191% 
002  02204 |Loss: 2.028 | Acc: 21.207% 
002  02205 |Loss: 2.027 | Acc: 21.208% 
002  02206 |Loss: 2.027 | Acc: 21.204% 
002  02207 |Loss: 2.027 | Acc: 21.205% 
002  02208 |Loss: 2.028 | Acc: 21.192% 
002  02209 |Loss: 2.028 | Acc: 21.183% 
002  02210 |Loss: 2.028 | Acc: 21.179% 
002  02211 |Loss: 2.028 | Acc: 21.185% 
002  02212 |Loss: 2.028 | Acc: 21.201% 
002  02213 |Loss: 2.028 | Acc: 21.188% 
002  02214 |Loss: 2.027 | Acc: 21.193% 
002  02215 |Loss: 2.027 | Acc: 21.199% 
002  02216 |Loss: 2.027 | Acc: 21.191% 
002  02217 |Loss: 2.027 | Acc: 21.192% 
002  02218 |Loss: 2.027 | Acc: 21.198% 
002  02219 |Loss: 2.027 | Acc: 21.184% 
002  02220 |Loss: 2.026 | Acc: 21.166% 
002  02221 |Loss: 2.026 | Acc: 21.172% 
002  02222 |Loss: 2.026 | Acc: 21.183% 
002  02223 |Loss: 2.026 | Acc: 21.184% 
002  02224 |Loss: 2.026 | Acc: 21.175% 
002  02225 |Loss: 2.026 | Acc: 21.172% 
002  02226 |Loss: 2.026 | Acc: 21.182% 
002  02227 |Loss: 2.025 | Acc: 21.188% 
002  02228 |Loss: 2.026 | Acc: 21.184% 
002  02229 |Loss: 2.025 | Acc: 21.209% 
002  02230 |Loss: 2.025 | Acc: 21.219% 
002  02231 |Loss: 2.026 | Acc: 21.220% 
002  02232 |Loss: 2.026 | Acc: 21.216% 
002  02233 |Loss: 2.025 | Acc: 21.222% 
002  02234 |Loss: 2.025 | Acc: 21.228% 
002  02235 |Loss: 2.025 | Acc: 21.233% 
002  02236 |Loss: 2.025 | Acc: 21.234% 
002  02237 |Loss: 2.024 | Acc: 21.240% 
002  02238 |Loss: 2.024 | Acc: 21.245% 
002  02239 |Loss: 2.024 | Acc: 21.260% 
002  02240 |Loss: 2.025 | Acc: 21.238% 
002  02241 |Loss: 2.025 | Acc: 21.234% 
002  02242 |Loss: 2.025 | Acc: 21.240% 
002  02243 |Loss: 2.025 | Acc: 21.245% 
002  02244 |Loss: 2.025 | Acc: 21.251% 
002  02245 |Loss: 2.024 | Acc: 21.252% 
002  02246 |Loss: 2.024 | Acc: 21.253% 
002  02247 |Loss: 2.024 | Acc: 21.267% 
002  02248 |Loss: 2.024 | Acc: 21.282% 
002  02249 |Loss: 2.024 | Acc: 21.269% 
002  02250 |Loss: 2.024 | Acc: 21.270% 
002  02251 |Loss: 2.024 | Acc: 21.266% 
002  02252 |Loss: 2.024 | Acc: 21.258% 
002  02253 |Loss: 2.024 | Acc: 21.245% 
002  02254 |Loss: 2.024 | Acc: 21.246% 
002  02255 |Loss: 2.024 | Acc: 21.261% 
002  02256 |Loss: 2.023 | Acc: 21.262% 
002  02257 |Loss: 2.023 | Acc: 21.267% 
002  02258 |Loss: 2.023 | Acc: 21.277% 
002  02259 |Loss: 2.023 | Acc: 21.287% 
002  02260 |Loss: 2.023 | Acc: 21.315% 
002  02261 |Loss: 2.022 | Acc: 21.320% 
002  02262 |Loss: 2.022 | Acc: 21.334% 
002  02263 |Loss: 2.022 | Acc: 21.353% 
002  02264 |Loss: 2.022 | Acc: 21.353% 
002  02265 |Loss: 2.022 | Acc: 21.354% 
002  02266 |Loss: 2.022 | Acc: 21.355% 
002  02267 |Loss: 2.022 | Acc: 21.351% 
002  02268 |Loss: 2.021 | Acc: 21.348% 
002  02269 |Loss: 2.021 | Acc: 21.348% 
002  02270 |Loss: 2.021 | Acc: 21.367% 
002  02271 |Loss: 2.021 | Acc: 21.389% 
002  02272 |Loss: 2.021 | Acc: 21.390% 
002  02273 |Loss: 2.021 | Acc: 21.408% 
002  02274 |Loss: 2.021 | Acc: 21.409% 
002  02275 |Loss: 2.021 | Acc: 21.427% 
002  02276 |Loss: 2.021 | Acc: 21.419% 
002  02277 |Loss: 2.022 | Acc: 21.424% 
002  02278 |Loss: 2.022 | Acc: 21.420% 
002  02279 |Loss: 2.022 | Acc: 21.404% 
002  02280 |Loss: 2.022 | Acc: 21.400% 
002  02281 |Loss: 2.022 | Acc: 21.414% 
002  02282 |Loss: 2.022 | Acc: 21.414% 
002  02283 |Loss: 2.022 | Acc: 21.419% 
002  02284 |Loss: 2.021 | Acc: 21.433% 
002  02285 |Loss: 2.021 | Acc: 21.429% 
002  02286 |Loss: 2.021 | Acc: 21.434% 
002  02287 |Loss: 2.021 | Acc: 21.430% 
002  02288 |Loss: 2.021 | Acc: 21.427% 
002  02289 |Loss: 2.021 | Acc: 21.423% 
002  02290 |Loss: 2.021 | Acc: 21.437% 
